sku_code,ean_barcode,product_name,brand,category,sub_category,size,color,fabric,batch_code,manufacturing_date,mrp,hsn_code,gst_pct
SKU-2714,8906958591545,StreetStyle Salwar Set राजशाही,EthnicEdge,Womenswear,Salwar Set,S,White,Cotton Blend,B2501-410,2025-01-18,6980.64,6102,5
SKU-2715,8907941847395,OmniThreads Chinos,UrbanWeave,Menswear,Chinos,38,Off-White,Lycra,B2411-351,2024-11-12,7962.52,6217,5
SKU-2716,8900691847577,DesiDrape Dress,StitchCraft,Womenswear,Dress,L,Indigo,Linen,B2408-821,2024-08-03,6124.13,6106,12
SKU-2717,8909808610190,UrbanWeave Jacket,WeaveMaster,Menswear,Jacket,XS,Navy,Georgette,B2405-163,2024-05-04,941.41,6105,5
SKU-2718,8901916610347,KhaadiKraft Saree,RoyalStitch,Womenswear,Saree,38,Off-White,Khadi,B2501-579,2025-01-26,7219.31,6105,12
SKU-2719,8901077038316,RoyalStitch Anarkali सुनहरा,WeaveMaster,Ethnic Wear,Anarkali,28,Mustard,Poly-Cotton,B2410-478,2024-10-17,4260.21,6204,5
SKU-2720,8900956805034,SilkRoute Trousers,SilkRoute,Menswear,Trousers,28,Peach,Cotton,B2412-461,2024-12-10,1837.31,6206,5
SKU-2721,8902329154484,LoomLine Shorts,OmniThreads,Menswear,Shorts,40,Beige,Polyester,B2406-228,2024-06-25,8031.55,6103,5
SKU-2722,8905977709776,OmniThreads Scarf,LoomLine,Accessories,Scarf,36,Pink,Poly-Cotton,B2411-177,2024-11-01,1306.76,6102,5
SKU-2723,8901886622988,IndoChic Shawl,LoomLine,Winterwear,Shawl,36,Sky Blue,Rayon,B2410-130,2024-10-03,9399.99,6101,5
SKU-2724,8904177260699,KhaadiKraft Churidar Set,RoyalStitch,Ethnic Wear,Churidar Set,28,Rust,Georgette,B2410-788,2024-10-12,3192.21,6217,12
SKU-2725,8901849771573,RoyalStitch Belt,LoomLine,Accessories,Belt,XXL,White,Polyester,B2501-846,2025-01-23,1105.19,6110,5
SKU-2726,8908484118758,UrbanWeave Kurta Pajama,IndoChic,Ethnic Wear,Kurta Pajama,M,Teal,Wool,B2411-364,2024-11-28,2126.76,6204,5
SKU-2727,8905453802901,IndoChic Hoodie,EthnicEdge,Winterwear,Hoodie,M,Sky Blue,Poly-Cotton,B2502-494,2025-02-28,7501.89,6202,12
SKU-2728,8902700449155,DesiDrape Jeans,ThreadBare,Menswear,Jeans,XL,Lavender,Chiffon,B2405-907,2024-05-10,4927.44,6205,12
SKU-2729,8908277182760,StitchCraft Puffer Jacket,OmniThreads,Winterwear,Puffer Jacket,38,Black,Georgette,B2408-660,2024-08-09,5365.47,6206,5
SKU-2730,8900061356537,LoomLine Polo परंपरागत,KhaadiKraft,Menswear,Polo,XXL,Red,Khadi,B2411-191,2024-11-05,4815.07,6106,5
SKU-2731,8902815680295,StreetStyle Pocket Square शानदार,OmniThreads,Accessories,Pocket Square,L,Pink,Khadi,B2412-226,2024-12-13,8138.49,6205,5
SKU-2732,8905792233250,LoomLine Formal Shirt,ThreadBare,Menswear,Formal Shirt,XXL,Peach,Georgette,B2406-817,2024-06-16,2062.66,6106,5
SKU-2733,8900532942003,SilkRoute Chinos,StreetStyle,Menswear,Chinos,28,Navy,Crepe,B2502-476,2025-02-28,8624.41,6217,12
SKU-2734,8903613102099,StreetStyle Polo,StreetStyle,Menswear,Polo,36,Maroon,Cotton,B2501-145,2025-01-03,5539.8,6105,5
SKU-2735,8903172722772,CottonKing Kurta Pajama,KhaadiKraft,Ethnic Wear,Kurta Pajama,L,Grey,Polyester,B2404-801,2024-04-01,6037.23,6110,5
SKU-2736,8909120375065,EthnicEdge Anarkali,KhaadiKraft,Ethnic Wear,Anarkali,34,Rust,Crepe,B2405-719,2024-05-03,5753.32,6206,5
SKU-2737,8905080797133,LoomLine Socks देशी,IndoChic,Accessories,Socks,Free Size,Navy,Chiffon,B2409-848,2024-09-20,9835.13,6211,5
SKU-2738,8904697804383,IndoChic Saree,WeaveMaster,Womenswear,Saree,34,Maroon,Wool,B2406-926,2024-06-21,3321.09,6104,5
SKU-2739,8908655250832,StreetStyle Cap परंपरागत,RoyalStitch,Accessories,Cap,36,Indigo,Georgette,B2406-416,2024-06-05,8306.97,6101,5
SKU-2740,8906299196924,UrbanWeave Kids T-Shirt,ThreadBare,Kids,Kids T-Shirt,Free Size,Mustard,Denim,B2405-750,2024-05-16,8095.67,6110,5
SKU-2741,8902945697417,CottonKing Scarf,IndoChic,Accessories,Scarf,36,Maroon,Lycra,B2501-686,2025-01-16,3791.89,6203,5
SKU-2742,8908594977772,DesiDrape Top,EthnicEdge,Womenswear,Top,XS,Rust,Georgette,B2404-269,2024-04-11,9139.87,6110,5
SKU-2743,8905675459583,DesiDrape Casual Shirt,UrbanWeave,Menswear,Casual Shirt,3XL,Olive,Denim,B2502-562,2025-02-10,6066.63,6109,5
SKU-2744,8909018123250,UrbanWeave Puffer Jacket,KhaadiKraft,Winterwear,Puffer Jacket,XXL,Red,Cotton,B2404-830,2024-04-29,7593.51,6111,12
SKU-2745,8905768553819,OmniThreads Tie,StreetStyle,Accessories,Tie,28,Olive,Linen,B2410-712,2024-10-27,9273.4,6211,5
SKU-2746,8904917282063,IndoChic Nehru Jacket,StitchCraft,Ethnic Wear,Nehru Jacket,34,Indigo,Poly-Cotton,B2410-286,2024-10-27,2413.52,6103,5
SKU-2747,8900903837012,DesiDrape Salwar Set,LoomLine,Womenswear,Salwar Set,M,Navy,Rayon,B2407-111,2024-07-19,6714.85,6109,5
SKU-2748,8908396693067,StreetStyle Anarkali,StitchCraft,Ethnic Wear,Anarkali,XL,Grey,Cotton Blend,B2405-827,2024-05-24,5929.73,6110,5
SKU-2749,8908793819954,LoomLine Kids Dress,CottonKing,Kids,Kids Dress,30,Beige,Rayon,B2409-767,2024-09-05,1363.64,6214,5
SKU-2750,8908128460514,KhaadiKraft Tie,OmniThreads,Accessories,Tie,XL,Peach,Chiffon,B2404-503,2024-04-15,3089.13,6110,5
SKU-2751,8904408453202,DesiDrape Churidar Set,StitchCraft,Ethnic Wear,Churidar Set,M,Off-White,Chiffon,B2406-324,2024-06-05,7519.28,6211,5
SKU-2752,8907080763088,EthnicEdge Socks,RoyalStitch,Accessories,Socks,M,Lavender,Khadi,B2408-463,2024-08-18,3089.91,6206,5
SKU-2753,8909040348838,SilkRoute Skirt सुनहरा,SilkRoute,Womenswear,Skirt,32,Off-White,Wool,B2412-116,2024-12-23,5300.28,6106,5
SKU-2754,8907580086322,CottonKing Cardigan,EthnicEdge,Winterwear,Cardigan,40,Olive,Cotton Blend,B2410-966,2024-10-22,7457.18,6105,5
SKU-2755,8905124603881,IndoChic Saree,OmniThreads,Womenswear,Saree,40,Maroon,Lycra,B2501-967,2025-01-08,9600.5,6102,5
SKU-2756,8905614050219,OmniThreads Kurta Pajama,UrbanWeave,Ethnic Wear,Kurta Pajama,XS,Olive,Chiffon,B2408-813,2024-08-29,9001.19,6203,5
SKU-2757,8903105554004,IndoChic Kurti,IndoChic,Womenswear,Kurti,36,Black,Cotton,B2409-917,2024-09-16,628.72,6205,5
SKU-2758,8907157974790,EthnicEdge Jacket,DesiDrape,Menswear,Jacket,XL,Maroon,Cotton Blend,B2405-658,2024-05-27,4307.43,6105,5
SKU-2759,8907703718008,SilkRoute Palazzo देशी,FabIndia,Womenswear,Palazzo,3XL,Charcoal,Cotton,B2406-992,2024-06-13,3578.06,6203,5
SKU-2760,8904983811663,LoomLine Salwar Set संग्रह,RoyalStitch,Womenswear,Salwar Set,34,Beige,Linen,B2407-174,2024-07-13,6198.66,6102,5
SKU-2761,8909202698672,IndoChic Casual Shirt,IndoChic,Menswear,Casual Shirt,28,Grey,Rayon,B2408-799,2024-08-24,4964.5,6105,5
SKU-2762,8908700833337,ThreadBare Puffer Jacket सुनहरा,FabIndia,Winterwear,Puffer Jacket,38,Grey,Fleece,B2406-140,2024-06-16,4793.0,6110,12
SKU-2763,8902562014694,ThreadBare Chinos,DesiDrape,Menswear,Chinos,XL,Charcoal,Cotton Blend,B2411-176,2024-11-09,3701.97,6102,5
SKU-2764,8909931679510,KhaadiKraft Palazzo,FabIndia,Womenswear,Palazzo,XS,Rust,Chiffon,B2501-175,2025-01-15,5752.17,6104,5
SKU-2765,8901551547664,OmniThreads Scarf,KhaadiKraft,Accessories,Scarf,40,Teal,Poly-Cotton,B2405-249,2024-05-29,7078.89,6211,12
SKU-2766,8900444585514,EthnicEdge Cardigan,WeaveMaster,Winterwear,Cardigan,34,Lavender,Cotton,B2410-387,2024-10-31,9840.28,6101,5
SKU-2767,8905134461827,RoyalStitch Polo,ThreadBare,Menswear,Polo,30,Black,Silk,B2405-584,2024-05-06,4332.68,6214,5
SKU-2768,8903357745446,SilkRoute Kids T-Shirt राजशाही,DesiDrape,Kids,Kids T-Shirt,L,Beige,Khadi,B2408-213,2024-08-12,5678.88,6103,5
SKU-2769,8909661349683,IndoChic Cardigan,RoyalStitch,Winterwear,Cardigan,34,Navy,Wool,B2409-703,2024-09-22,1900.21,6106,5
SKU-2770,8906612684397,RoyalStitch Scarf,WeaveMaster,Accessories,Scarf,XL,Rust,Khadi,B2501-145,2025-01-22,1789.39,6103,5
SKU-2771,8906741779737,SilkRoute Pocket Square,KhaadiKraft,Accessories,Pocket Square,M,Teal,Linen,B2409-659,2024-09-18,7924.28,6104,5
SKU-2772,8903624842372,IndoChic Casual Shirt,OmniThreads,Menswear,Casual Shirt,L,Pink,Rayon,B2411-198,2024-11-10,6742.26,6104,5
SKU-2773,8902075319744,StitchCraft Blazer,StreetStyle,Menswear,Blazer,M,Peach,Linen,B2409-887,2024-09-10,2904.73,6202,5
SKU-2774,8903074047186,WeaveMaster Kids Jeans,FabIndia,Kids,Kids Jeans,S,Maroon,Cotton Blend,B2411-111,2024-11-29,6961.89,6106,5
SKU-2775,8900632331866,WeaveMaster Socks,UrbanWeave,Accessories,Socks,34,Navy,Silk,B2407-777,2024-07-23,7585.32,6105,5
SKU-2776,8903250359577,LoomLine Kids Dress,UrbanWeave,Kids,Kids Dress,32,Pink,Polyester,B2411-738,2024-11-20,9261.68,6111,12
SKU-2777,8900756727843,SilkRoute Blouse,KhaadiKraft,Womenswear,Blouse,30,Mustard,Georgette,B2404-220,2024-04-09,4685.12,6110,5
SKU-2778,8901496754540,RoyalStitch Kids Dress,LoomLine,Kids,Kids Dress,3XL,White,Wool,B2407-747,2024-07-19,5787.23,6103,5
SKU-2779,8903745719753,DesiDrape Saree,SilkRoute,Womenswear,Saree,40,Pink,Chiffon,B2407-542,2024-07-22,950.27,6103,12
SKU-2780,8908958256334,ThreadBare Anarkali राजशाही,EthnicEdge,Ethnic Wear,Anarkali,42,Teal,Cotton Blend,B2410-838,2024-10-23,8226.18,6206,5
SKU-2781,8907499863042,LoomLine Formal Shirt,SilkRoute,Menswear,Formal Shirt,34,Black,Georgette,B2502-486,2025-02-18,6543.87,6111,5
SKU-2782,8903091177755,LoomLine Kids Dress,CottonKing,Kids,Kids Dress,32,Peach,Polyester,B2404-933,2024-04-18,4810.6,6111,5
SKU-2783,8903837871972,OmniThreads Kids Shorts,RoyalStitch,Kids,Kids Shorts,L,Red,Linen,B2408-574,2024-08-05,8100.11,6110,5
SKU-2784,8901489903601,WeaveMaster Jumpsuit,LoomLine,Womenswear,Jumpsuit,28,Rust,Silk,B2409-146,2024-09-03,3696.32,6214,5
SKU-2785,8909669812094,StitchCraft Sherwani,DesiDrape,Ethnic Wear,Sherwani,3XL,Indigo,Fleece,B2410-899,2024-10-21,2521.35,6205,5
SKU-2786,8906179823459,LoomLine Leggings,DesiDrape,Womenswear,Leggings,40,Peach,Fleece,B2501-278,2025-01-23,4149.1,6102,5
SKU-2787,8901953427945,OmniThreads Dhoti,OmniThreads,Ethnic Wear,Dhoti,38,Teal,Wool,B2412-958,2024-12-31,9309.53,6217,12
SKU-2788,8902341443441,ThreadBare Shawl,RoyalStitch,Winterwear,Shawl,34,Pink,Lycra,B2409-855,2024-09-01,8582.61,6109,12
SKU-2789,8901515786308,EthnicEdge Formal Shirt,StitchCraft,Menswear,Formal Shirt,S,Red,Crepe,B2501-367,2025-01-03,2007.17,6205,5
SKU-2790,8901477649003,ThreadBare Dhoti,KhaadiKraft,Ethnic Wear,Dhoti,36,Charcoal,Wool,B2501-782,2025-01-01,2752.72,6102,5
SKU-2791,8909342904933,CottonKing Thermal,IndoChic,Winterwear,Thermal,38,Teal,Linen,B2408-718,2024-08-20,4739.86,6214,12
SKU-2792,8902571004568,FabIndia Blouse,EthnicEdge,Womenswear,Blouse,3XL,Peach,Silk,B2408-612,2024-08-29,9001.9,6211,12
SKU-2793,8902110153807,FabIndia Kids Jeans संग्रह,WeaveMaster,Kids,Kids Jeans,42,Off-White,Polyester,B2408-156,2024-08-14,6462.17,6217,12
SKU-2794,8908037553919,LoomLine Polo,LoomLine,Menswear,Polo,38,Beige,Lycra,B2406-855,2024-06-18,3167.92,6102,12
SKU-2795,8906203176695,SilkRoute T-Shirt,EthnicEdge,Menswear,T-Shirt,30,Rust,Khadi,B2410-658,2024-10-31,8489.71,6103,12
SKU-2796,8908216603910,StreetStyle Wallet,SilkRoute,Accessories,Wallet,34,Grey,Cotton Blend,B2405-185,2024-05-19,6046.17,6109,12
SKU-2797,8902557610284,StitchCraft Kurta Pajama,EthnicEdge,Ethnic Wear,Kurta Pajama,3XL,Black,Poly-Cotton,B2407-765,2024-07-17,8950.81,6109,12
SKU-2798,8902302802690,RoyalStitch Nehru Jacket,OmniThreads,Ethnic Wear,Nehru Jacket,M,White,Rayon,B2411-845,2024-11-23,2096.37,6105,5
SKU-2799,8904510765061,CottonKing Leggings,SilkRoute,Womenswear,Leggings,30,Grey,Poly-Cotton,B2408-385,2024-08-23,3315.55,6111,12
SKU-2800,8900798724741,StitchCraft Kids Shorts,RoyalStitch,Kids,Kids Shorts,42,Rust,Poly-Cotton,B2408-228,2024-08-01,9378.69,6110,12
SKU-2801,8902364936155,SilkRoute Scarf,EthnicEdge,Accessories,Scarf,XS,Grey,Silk,B2409-562,2024-09-27,2322.52,6214,12
SKU-2802,8904348719782,KhaadiKraft Lehenga,SilkRoute,Ethnic Wear,Lehenga,XS,Off-White,Viscose,B2501-608,2025-01-02,5593.25,6204,5
SKU-2803,8907189113479,CottonKing Blouse,OmniThreads,Womenswear,Blouse,XL,Charcoal,Denim,B2405-612,2024-05-03,4858.03,6214,5
SKU-2804,8901150856384,WeaveMaster Blazer,StreetStyle,Menswear,Blazer,42,Sky Blue,Polyester,B2408-985,2024-08-09,6468.18,6206,5
SKU-2805,8904588643394,RoyalStitch Polo संग्रह,WeaveMaster,Menswear,Polo,3XL,Off-White,Denim,B2407-809,2024-07-01,1501.4,6205,5
SKU-2806,8904513419196,WeaveMaster Scarf,SilkRoute,Accessories,Scarf,XL,Pink,Fleece,B2411-788,2024-11-14,2916.06,6201,12
SKU-2807,8903046954863,CottonKing Anarkali,DesiDrape,Ethnic Wear,Anarkali,M,Maroon,Lycra,B2501-606,2025-01-22,8077.75,6101,5
SKU-2808,8904700475135,StitchCraft Skirt,StreetStyle,Womenswear,Skirt,36,Lavender,Wool,B2412-336,2024-12-07,9961.58,6103,5
SKU-2809,8901725338132,StreetStyle Salwar Set,SilkRoute,Womenswear,Salwar Set,L,Sky Blue,Crepe,B2407-550,2024-07-30,8998.37,6110,5
SKU-2810,8906157569400,SilkRoute Kids Shorts,KhaadiKraft,Kids,Kids Shorts,36,Charcoal,Lycra,B2409-610,2024-09-01,9006.82,6203,5
SKU-2811,8905010760203,CottonKing Saree,IndoChic,Womenswear,Saree,L,Navy,Crepe,B2408-638,2024-08-17,699.63,6214,5
SKU-2812,8909452907043,FabIndia Scarf,StreetStyle,Accessories,Scarf,XS,Sky Blue,Cotton,B2407-118,2024-07-14,2201.35,6105,12
SKU-2813,8908989830474,UrbanWeave Shorts,UrbanWeave,Menswear,Shorts,XXL,Off-White,Khadi,B2501-833,2025-01-08,4343.03,6106,5
SKU-2814,8900430991361,ThreadBare Kurti,UrbanWeave,Womenswear,Kurti,XXL,Lavender,Cotton Blend,B2410-919,2024-10-03,7591.4,6106,5
SKU-2815,8900240223003,IndoChic Jumpsuit,OmniThreads,Womenswear,Jumpsuit,36,Grey,Georgette,B2501-273,2025-01-15,3405.01,6102,12
SKU-2816,8906158458254,LoomLine Nehru Jacket,WeaveMaster,Ethnic Wear,Nehru Jacket,L,Olive,Cotton,B2404-206,2024-04-17,6763.28,6105,5
SKU-2817,8902404651676,SilkRoute Kids T-Shirt,ThreadBare,Kids,Kids T-Shirt,32,Maroon,Polyester,B2502-725,2025-02-05,7101.87,6111,5
SKU-2818,8906633471410,SilkRoute Trousers,StitchCraft,Menswear,Trousers,XS,Pink,Polyester,B2408-764,2024-08-28,6814.93,6203,5
SKU-2819,8907560657939,WeaveMaster Shorts,WeaveMaster,Menswear,Shorts,3XL,Rust,Crepe,B2406-892,2024-06-14,4719.45,6104,5
SKU-2820,8907434776715,FabIndia Leggings शानदार,DesiDrape,Womenswear,Leggings,L,Grey,Denim,B2410-949,2024-10-26,4414.06,6204,12
SKU-2821,8908822898768,LoomLine Kids T-Shirt,LoomLine,Kids,Kids T-Shirt,XS,Beige,Georgette,B2404-205,2024-04-03,1037.8,6110,12
SKU-2822,8905076235367,SilkRoute Wallet,ThreadBare,Accessories,Wallet,28,Off-White,Linen,B2404-581,2024-04-04,3089.37,6204,5
SKU-2823,8907039570146,StreetStyle Kids T-Shirt,EthnicEdge,Kids,Kids T-Shirt,3XL,Rust,Khadi,B2411-325,2024-11-01,7380.79,6204,5
SKU-2824,8903954978275,EthnicEdge Socks,StreetStyle,Accessories,Socks,32,Rust,Cotton Blend,B2405-565,2024-05-13,7686.42,6217,5
SKU-2825,8907097936212,OmniThreads Casual Shirt,FabIndia,Menswear,Casual Shirt,XS,Off-White,Polyester,B2502-673,2025-02-02,3984.78,6106,5
SKU-2826,8909776387248,FabIndia Thermal परंपरागत,KhaadiKraft,Winterwear,Thermal,L,Charcoal,Rayon,B2406-878,2024-06-16,8804.24,6111,5
SKU-2827,8908781173339,OmniThreads Kurti,DesiDrape,Womenswear,Kurti,36,Indigo,Khadi,B2410-952,2024-10-08,8967.01,6106,5
SKU-2828,8905629095952,FabIndia Dress,IndoChic,Womenswear,Dress,3XL,Rust,Lycra,B2412-443,2024-12-24,7772.61,6211,12
SKU-2829,8909550061297,KhaadiKraft Trousers,ThreadBare,Menswear,Trousers,XS,Maroon,Silk,B2412-286,2024-12-31,8567.49,6111,5
SKU-2830,8902342563458,DesiDrape Jeans,IndoChic,Menswear,Jeans,XL,Indigo,Fleece,B2501-275,2025-01-19,5905.2,6105,12
SKU-2831,8900920797337,SilkRoute Wallet,EthnicEdge,Accessories,Wallet,32,Teal,Chiffon,B2406-727,2024-06-06,4688.95,6103,12
SKU-2832,8901299714884,DesiDrape Pocket Square देशी,OmniThreads,Accessories,Pocket Square,L,Lavender,Fleece,B2407-910,2024-07-20,5341.51,6206,5
SKU-2833,8900538595229,UrbanWeave Jeans,StreetStyle,Menswear,Jeans,32,Black,Rayon,B2502-275,2025-02-01,3458.48,6205,5
SKU-2834,8907883113228,StreetStyle Formal Shirt,OmniThreads,Menswear,Formal Shirt,40,Indigo,Cotton Blend,B2410-230,2024-10-25,7969.23,6202,5
SKU-2835,8903684843071,RoyalStitch Wallet परंपरागत,CottonKing,Accessories,Wallet,XS,Lavender,Rayon,B2410-427,2024-10-17,1027.61,6217,5
SKU-2836,8906072442011,LoomLine Saree,StreetStyle,Womenswear,Saree,38,Black,Viscose,B2411-213,2024-11-01,5225.88,6111,5
SKU-2837,8907780922928,CottonKing Jumpsuit,DesiDrape,Womenswear,Jumpsuit,XXL,Lavender,Denim,B2405-235,2024-05-30,8243.24,6202,5
SKU-2838,8908394786274,StreetStyle Kids Shorts,SilkRoute,Kids,Kids Shorts,L,Peach,Chiffon,B2404-448,2024-04-14,6312.09,6211,12
SKU-2839,8909823498827,SilkRoute Blouse,DesiDrape,Womenswear,Blouse,34,Beige,Fleece,B2405-292,2024-05-25,7283.41,6110,12
SKU-2840,8904523317610,WeaveMaster Saree,RoyalStitch,Womenswear,Saree,34,Peach,Viscose,B2406-860,2024-06-04,1055.42,6110,12
SKU-2841,8905657784487,FabIndia Cardigan,SilkRoute,Winterwear,Cardigan,40,Maroon,Linen,B2502-923,2025-02-25,2438.24,6214,12
SKU-2842,8907775574884,EthnicEdge Salwar Set,OmniThreads,Womenswear,Salwar Set,28,Beige,Viscose,B2405-717,2024-05-03,1639.22,6205,12
SKU-2843,8902185461991,EthnicEdge Top,EthnicEdge,Womenswear,Top,3XL,Olive,Wool,B2406-382,2024-06-25,2699.49,6103,12
SKU-2844,8901801865912,UrbanWeave Thermal,OmniThreads,Winterwear,Thermal,30,Indigo,Rayon,B2404-114,2024-04-22,6925.84,6110,12
SKU-2845,8908719269935,EthnicEdge Cardigan,RoyalStitch,Winterwear,Cardigan,30,Grey,Wool,B2406-926,2024-06-02,7795.51,6206,5
SKU-2846,8904571730041,EthnicEdge Churidar Set,EthnicEdge,Ethnic Wear,Churidar Set,Free Size,Olive,Fleece,B2412-581,2024-12-04,7952.57,6111,5
SKU-2847,8904918143245,KhaadiKraft Dress,IndoChic,Womenswear,Dress,XL,Black,Cotton Blend,B2405-125,2024-05-12,8668.77,6204,5
SKU-2848,8904226930850,StreetStyle Polo,StreetStyle,Menswear,Polo,Free Size,Olive,Denim,B2411-372,2024-11-16,5110.84,6106,5
SKU-2849,8906140209606,OmniThreads Jacket,CottonKing,Menswear,Jacket,40,Sky Blue,Denim,B2409-754,2024-09-25,6784.46,6206,5
SKU-2850,8900496661042,KhaadiKraft Kids T-Shirt,FabIndia,Kids,Kids T-Shirt,32,Indigo,Wool,B2411-818,2024-11-06,6720.63,6110,5
SKU-2851,8906710504570,RoyalStitch Cap,RoyalStitch,Accessories,Cap,L,Lavender,Rayon,B2405-296,2024-05-12,7772.2,6110,5
SKU-2852,8902369716769,ThreadBare Lehenga,FabIndia,Ethnic Wear,Lehenga,XXL,Sky Blue,Linen,B2410-568,2024-10-06,3825.25,6211,5
SKU-2853,8909428498650,IndoChic Puffer Jacket,StitchCraft,Winterwear,Puffer Jacket,XL,Olive,Crepe,B2502-348,2025-02-11,3739.51,6111,5
SKU-2854,8902068309198,UrbanWeave Nehru Jacket,CottonKing,Ethnic Wear,Nehru Jacket,M,Olive,Poly-Cotton,B2405-226,2024-05-23,1541.04,6104,12
SKU-2855,8904574671103,StreetStyle Kids Jeans,DesiDrape,Kids,Kids Jeans,32,Charcoal,Polyester,B2406-291,2024-06-08,5906.56,6201,12
SKU-2856,8908557723225,IndoChic Puffer Jacket,ThreadBare,Winterwear,Puffer Jacket,XL,Navy,Wool,B2409-701,2024-09-28,2335.52,6111,5
SKU-2857,8900169435266,RoyalStitch Saree,StitchCraft,Womenswear,Saree,XS,Black,Lycra,B2407-518,2024-07-13,741.59,6103,5
SKU-2858,8908019771809,ThreadBare Salwar Set,LoomLine,Womenswear,Salwar Set,38,Maroon,Poly-Cotton,B2406-394,2024-06-29,6202.75,6110,5
SKU-2859,8901103611348,LoomLine Blouse,RoyalStitch,Womenswear,Blouse,30,Pink,Fleece,B2412-615,2024-12-24,2201.92,6211,12
SKU-2860,8900507691811,RoyalStitch Thermal,SilkRoute,Winterwear,Thermal,28,Pink,Linen,B2411-211,2024-11-13,735.73,6109,5
SKU-2861,8909222980440,DesiDrape Saree,OmniThreads,Womenswear,Saree,34,Off-White,Cotton,B2411-230,2024-11-07,5338.04,6110,12
SKU-2862,8907138816805,UrbanWeave Jumpsuit,OmniThreads,Womenswear,Jumpsuit,38,Sky Blue,Silk,B2404-543,2024-04-29,5311.57,6202,5
SKU-2863,8900546011773,ThreadBare T-Shirt,EthnicEdge,Menswear,T-Shirt,40,White,Wool,B2502-711,2025-02-25,2233.62,6106,5
SKU-2864,8907378302232,DesiDrape Nehru Jacket,SilkRoute,Ethnic Wear,Nehru Jacket,XS,Indigo,Cotton,B2409-869,2024-09-06,9695.81,6204,5
SKU-2865,8908917391019,StreetStyle Tie,CottonKing,Accessories,Tie,38,Off-White,Viscose,B2407-941,2024-07-18,3894.42,6111,12
SKU-2866,8907129935858,OmniThreads Dhoti,KhaadiKraft,Ethnic Wear,Dhoti,XS,Grey,Chiffon,B2412-643,2024-12-04,6725.92,6104,12
SKU-2867,8904253396456,KhaadiKraft Leggings,OmniThreads,Womenswear,Leggings,M,Lavender,Denim,B2411-370,2024-11-10,3861.24,6206,5
SKU-2868,8905762163942,KhaadiKraft Cardigan,DesiDrape,Winterwear,Cardigan,L,Beige,Cotton,B2404-133,2024-04-23,5171.33,6214,5
SKU-2869,8900913103832,ThreadBare Thermal,UrbanWeave,Winterwear,Thermal,M,Maroon,Cotton Blend,B2407-656,2024-07-10,3856.2,6214,5
SKU-2870,8908599917402,ThreadBare Cap,CottonKing,Accessories,Cap,34,Navy,Crepe,B2407-788,2024-07-20,2828.3,6203,12
SKU-2871,8905932749393,FabIndia Kids Ethnic Set,IndoChic,Kids,Kids Ethnic Set,XXL,Mustard,Silk,B2410-384,2024-10-21,9326.92,6205,12
SKU-2872,8900966855053,DesiDrape T-Shirt,WeaveMaster,Menswear,T-Shirt,38,Pink,Cotton,B2407-529,2024-07-08,3180.27,6102,5
SKU-2873,8908568847744,ThreadBare Chinos संग्रह,EthnicEdge,Menswear,Chinos,3XL,Grey,Crepe,B2404-846,2024-04-29,5339.89,6201,5
SKU-2874,8903218247544,EthnicEdge Shorts,EthnicEdge,Menswear,Shorts,38,Beige,Viscose,B2405-749,2024-05-11,5425.69,6104,5
SKU-2875,8904627191361,StitchCraft Nehru Jacket,OmniThreads,Ethnic Wear,Nehru Jacket,S,Beige,Fleece,B2411-503,2024-11-26,423.86,6109,5
SKU-2876,8901581277889,CottonKing Hoodie,RoyalStitch,Winterwear,Hoodie,M,Lavender,Polyester,B2411-261,2024-11-05,788.56,6204,12
SKU-2877,8908649695014,WeaveMaster Blouse,WeaveMaster,Womenswear,Blouse,XS,Lavender,Silk,B2407-167,2024-07-15,8412.21,6104,5
SKU-2878,8906534978015,CottonKing Jacket,CottonKing,Menswear,Jacket,34,Navy,Polyester,B2404-617,2024-04-06,376.55,6206,5
SKU-2879,8905857143114,FabIndia Palazzo,ThreadBare,Womenswear,Palazzo,XS,Beige,Chiffon,B2405-920,2024-05-12,2520.73,6110,12
SKU-2880,8900136081030,CottonKing Salwar Set,LoomLine,Womenswear,Salwar Set,L,Indigo,Khadi,B2405-806,2024-05-30,1150.41,6204,12
SKU-2881,8901737705585,RoyalStitch Puffer Jacket,LoomLine,Winterwear,Puffer Jacket,32,Lavender,Crepe,B2501-938,2025-01-03,6462.46,6206,12
SKU-2882,8902762930806,IndoChic Palazzo,DesiDrape,Womenswear,Palazzo,36,Grey,Georgette,B2408-220,2024-08-27,2454.67,6205,12
SKU-2883,8906461302176,UrbanWeave Puffer Jacket,LoomLine,Winterwear,Puffer Jacket,3XL,Peach,Lycra,B2411-588,2024-11-09,1150.06,6201,12
SKU-2884,8903451777019,CottonKing Sweater,UrbanWeave,Winterwear,Sweater,42,Lavender,Linen,B2502-765,2025-02-08,4412.95,6217,5
SKU-2885,8907663664103,ThreadBare Sherwani,StitchCraft,Ethnic Wear,Sherwani,S,Indigo,Poly-Cotton,B2405-859,2024-05-21,1221.99,6206,12
SKU-2886,8901115269463,WeaveMaster Nehru Jacket देशी,WeaveMaster,Ethnic Wear,Nehru Jacket,42,Lavender,Crepe,B2406-611,2024-06-08,3177.72,6103,5
SKU-2887,8900425660849,DesiDrape Dress,FabIndia,Womenswear,Dress,36,Peach,Viscose,B2410-487,2024-10-14,1304.37,6202,5
